,vec1,vec2
203,0.07231777,0.089766145
204,0.026426762,-0.04947499
205,0.06044101,0.014541239
206,-0.02230688,0.027009822
207,0.07268584,-0.05720113
208,-0.103249565,0.10185772
209,0.0638706,-0.0047431923
210,0.052604534,0.083618745
211,0.09882121,0.038235072
212,0.05855789,-0.031035913
213,0.029304942,-0.06948412
214,-0.05607096,-0.017679943
215,-0.08524865,-0.024492687
216,0.10039086,-0.04915851
217,-0.08752842,0.087492235
218,-0.092526324,-0.06714039
219,0.07637759,0.029009957
220,0.08280992,0.08976196
221,-0.038883053,0.10314847
222,-0.034992266,-0.006106053
223,-0.1059381,-0.038470745
224,0.04705891,-0.022030845
225,-0.078231916,-0.04298404
226,-0.018067962,-0.025040329
227,0.014704824,0.008445119
228,-0.027605217,-0.10573297
229,0.10100627,0.10178094
230,-0.017206717,-0.07832888
231,0.032703273,-0.014883387
232,-0.07298435,0.023882834
233,0.014811175,-0.09950457
234,-0.034642912,-0.09236153
235,0.07515713,0.006398566
236,-0.0041339877,0.08221237
237,0.02303036,-0.015833236
238,0.054583654,-0.037466735
239,-0.1023169,0.09779939
240,-0.054529004,-0.110502645
241,-0.017634312,-0.0140383
242,-0.028900038,-0.102953486
243,-0.077642374,-0.1068607
244,-0.049103748,-0.024598897
245,-0.010143383,-0.011581757
246,-0.07783164,-0.041954335
247,-0.02894855,0.07079709
248,-0.018979385,-0.044520278
249,0.0413579,0.0613918
250,-0.065864384,0.04527402
251,0.07668417,-0.101808034
252,0.042768404,-0.09111244
253,-0.0953675,0.10988949
254,0.025001341,-0.0068588937
255,0.046533268,-0.05036502
256,-0.112898566,-0.04887131
257,-0.07236024,-0.03458371
258,0.06761236,0.0011740847
259,0.0119644785,0.053216018
260,-0.056832932,-0.040080488
261,0.08793592,0.08164424
262,0.007558265,-0.045132924
263,0.10666639,0.06666596
264,-0.037474,0.025212456
265,-0.0004714968,-0.09518434
266,-0.017528495,0.05939258
267,0.00885147,0.064156555
268,0.0019658837,-0.09639716
269,-0.09538817,0.018168438
270,-0.009524949,0.033153217
271,-0.090761706,-0.049619287
272,0.1011217,0.031696383
273,0.04084819,0.03898994
274,0.06988313,0.0041973623
275,-0.09496736,0.10024152
276,0.01817823,-0.015406851
277,0.04022452,-0.06423597
278,0.09955622,0.09799399
279,-0.03905511,0.084748276
280,-0.10608657,-0.08828565
281,0.029718319,0.08486948
282,0.012819976,-0.054271515
283,0.023381568,0.09768913
284,-0.11334066,-0.09131727
285,-0.10620965,0.10463118
286,0.09046357,0.10161203
287,0.09638546,-0.11223547
288,0.075553566,0.081023596
289,0.07795799,0.07216084
290,-0.10560149,0.0615149
291,0.005182264,-0.04176202
292,-0.036426004,-0.075363204
293,0.099302344,0.06462313
294,0.031745806,0.0655666
295,-0.017254204,-0.0814776
296,0.08999274,0.08603058
297,-0.088308886,0.09329727
298,0.03383514,0.049965285
299,-0.026478954,-0.066528395
300,-0.08551673,0.058913216
301,0.093417786,-0.04921062
302,0.022782942,0.10383511
303,0.071761526,0.067702495
304,0.117139466,0.029720666
305,-0.02507965,0.09730468
306,-0.096251585,0.028401764
307,0.04960049,0.056038547
308,0.06608317,-0.095180675
309,0.030388089,0.064117745
310,-0.06306537,-0.023974378
311,0.10472257,0.007093961
312,-0.030970488,-0.05318744
313,-0.073528506,-0.09734982
314,-0.024997184,-0.096808024
315,0.08584581,0.06817485
316,0.06929032,0.11453673
317,0.049067236,0.1020767
318,-0.11122702,0.060831163
319,-0.07129898,-0.007842994
320,0.07213777,0.05134145
321,-0.087633654,0.009075284
322,-0.06626739,0.011729636
323,0.10616985,0.088200994
324,-0.026482875,-0.09505919
325,0.00482469,0.05325114
326,0.059167895,0.033939537
327,-0.043343708,-0.017497994
328,-0.053347807,-0.086971894
329,0.068608984,0.042736046
330,-0.07745713,-0.098906554
331,-0.026353454,0.0014587727
332,-0.0027543106,0.06721175
333,0.038370743,-0.014945244
334,-0.09757296,-0.06936357
335,-0.035395373,-0.017281571
336,-0.1091093,0.101441
337,0.069122955,-0.02308831
338,-0.06866726,0.11456486
339,0.04647175,0.010490407
340,-0.106415935,-0.07836852
341,0.017221006,0.027402475
342,-0.09097216,0.08162349
343,-0.0997966,-0.08670193
344,-0.085827224,0.0027965137
345,-0.11768374,-0.11424555
346,0.115593635,0.105368175
347,0.0011765574,0.015027978
348,0.1012505,0.000864474
349,0.010263305,-0.0043348176
350,0.062969446,-0.01788434
351,-0.078203015,0.043658923
352,-0.08529902,-0.102380835
353,0.08661971,-0.10804267
354,-0.03348095,0.03814638
355,0.0042448337,-0.092992805
356,0.025527686,0.11375513
357,-0.037149075,0.024654642
358,0.054815784,-0.032216266
359,-0.00096290093,-0.012638379
360,0.060945876,0.114320956
361,-0.10341207,0.01796678
362,-0.073705494,0.11237872
363,-0.072684966,0.006637918
364,0.06207381,0.079102375
365,-0.0068498603,0.044901174
366,-0.015475199,-0.06441494
367,-0.07373206,0.08249506
368,-0.10156556,0.038918093
369,-0.007692882,-0.07271301
370,-0.044235732,0.04263432
371,0.112753905,0.11597776
372,-0.05713337,0.024157744
373,0.0843572,-0.05470294
374,-0.06235386,-0.087198064
375,-0.02047848,-0.03135658
376,0.0050512576,-0.06534976
377,0.11569224,-0.00088019477
378,-0.075029425,-0.11692791
379,-0.03398865,0.09401074
380,-0.06841792,0.035175156
381,-0.054178525,-0.03153621
382,0.09438266,0.11422726
383,0.047557253,0.03715186
384,-0.0889982,0.0898461
385,-0.09325574,0.056339998
386,0.05855778,0.015554898
387,-0.06522663,0.034770727
388,-0.0774815,-0.06512933
389,0.0656221,-0.0020059792
390,-0.0374807,0.042563386
391,0.0014929959,-0.041102603
392,0.04297401,0.036352653
393,0.08498725,0.015279862
394,-0.03751935,0.037539426
395,0.09094398,0.013552389
396,-0.10064766,-0.000104088664
397,0.11581871,-0.09979633
398,0.10519974,-0.0023851183
399,0.03949469,0.09383872
400,-0.09642018,-0.026107626
401,0.0037073493,-0.10604007
402,-0.011799108,-0.10731711
403,0.007338216,0.08845684
404,-0.03733167,0.050807927
405,0.008372767,0.06850869
406,-0.01160276,0.06335587
407,-0.07339668,0.01883464
408,0.040768128,-0.09419156
409,0.04303491,-0.024744444
410,-0.017098049,-0.055416476
411,0.07782342,0.11603461
412,-0.08466646,-0.047813073
413,0.06965421,0.10889649
414,0.020945031,0.03850702
415,0.109261096,-0.082450196
416,-0.07235299,0.0864133
417,0.070273854,0.017676234
418,0.025790205,-0.114038356
419,-0.08455131,-0.017644245
420,0.02567114,-0.07170564
421,0.115799606,-0.023098228
422,0.003807996,0.08529248
423,-0.01911257,-0.09465987
424,-0.104543574,-0.103111185
425,0.10271784,-0.087327
426,-0.040512957,-0.020959122
427,0.04043445,-0.04884074
428,-0.015550895,-0.0040905625
429,0.08222968,-0.09981354
430,0.006715946,-0.07926901
431,0.074149035,0.0049521704
432,0.030525165,0.093818
433,0.06027876,-0.0914458
434,0.055727728,-0.06919991
435,-0.02283838,-0.092952244
436,0.11650171,0.040296026
437,-0.007840985,-0.06213457
438,-0.01129402,-0.05380794
439,0.04378802,0.1002548
440,0.113618545,-0.05653001
441,0.051708255,0.028024115
442,-0.09922617,0.09352727
443,0.074808985,-0.06640755
444,0.07890931,0.057588864
445,-0.088903934,-0.102496386
446,-0.04843891,-0.07685579
447,0.0148250135,0.037726376
448,0.07206791,0.008931886
449,-0.09900973,-0.042753424
450,-0.08016721,-0.032479245
451,0.040747095,-0.0199762
452,0.058234397,-0.019142032
453,0.0055568093,-0.03763108
454,-0.042539645,0.048184145
455,0.11481539,-0.06390046
456,-0.057415556,-0.022630427
457,0.030392893,-0.05718188
458,-0.08149561,0.096883595
459,0.022555055,-0.06731703
460,0.052194558,0.1084262
461,0.021521516,0.04469301
462,-0.110709205,0.08887776
463,0.04771855,-0.04319334
464,0.023429349,-0.009985474
465,-0.036411297,0.061016567
466,0.10123973,0.08133444
467,-0.0953049,-0.02743743
468,-0.013769221,-0.102623686
469,-0.0064285886,0.05640642
470,-0.023252023,-0.0591931
471,-0.03659552,0.0741141
472,-0.10756526,0.029610999
473,0.012151877,-0.04974837
474,-0.1108492,0.012340021
475,0.04821043,-0.04206924
476,-0.095669836,-0.110878594
477,-0.041435987,-0.053391248
478,0.10650119,0.025268398
479,0.037384663,0.05077938
480,0.05217815,-0.075438194
481,-0.007508166,-0.09500487
482,-0.06239727,-0.094317846
483,-0.08748413,0.08032039
484,0.066174835,-0.109756306
485,-0.022404099,0.056589182
486,-0.05147788,0.08399579
487,-0.07483321,-0.06634643
488,-0.03697335,0.040118657
489,0.047335435,-0.06561785
490,0.10702681,0.09996907
491,-0.010949667,0.058765423
492,-0.018597227,-0.06873287
493,0.023628788,0.09277631
494,0.05910809,-0.017200297
495,-0.071910225,0.0076230722
496,-0.061182402,-0.11243102
497,0.013054509,-0.1159397
498,0.06881146,-0.078391396
499,-0.0089767445,0.013674615
500,-0.046003494,0.001420686
501,0.09704339,0.10031364
502,0.010842473,0.060066354
503,-0.11476574,-0.08652172
504,0.060106408,-0.01980746
505,-0.081253156,0.0327567
506,0.028303955,-0.079405144
507,-0.027979733,-0.09187399
508,0.007279126,0.11285659
509,0.0077541773,-0.10904047
510,-0.06996596,-0.0048044315
511,0.09187878,0.09043771
512,0.08287901,0.10420204
513,0.11125307,0.022432506
514,0.090511344,-0.11648248
515,-0.10716224,-0.09521199
516,0.08028949,-0.09430557
517,0.05308397,-0.08744912
518,0.009711856,-0.061909407
519,0.03704712,-0.06736705
520,0.059646446,0.00202569
521,0.09277287,0.11416456
522,0.049566057,-0.11654094
523,-0.03467406,0.116929844
524,-0.048164476,0.046791993
525,0.06961257,-0.09545965
526,-0.11783216,0.052778658
527,0.08201874,-0.115616
528,0.112864554,0.014529129
529,-0.10945659,0.04927721
530,-0.063250355,-0.04444326
531,0.02716394,0.086940125
532,0.06958162,-0.03993556
533,-0.023458304,-0.051423635
534,-0.020154608,-0.104387194
535,-0.04091012,0.083961606
536,-0.103640884,0.058236927
537,0.095279515,-0.068180256
538,0.017095955,-0.020354807
539,0.10601794,0.0067908266
540,0.023668827,0.09859838
541,0.006260226,-0.08525984
542,-0.0020033661,-0.101118565
543,0.067367464,-0.01656329
544,-0.11128292,0.07707373
545,0.06236215,-0.08193478
546,-0.052604605,-0.02612891
547,0.11200677,0.07976433
548,0.017667593,-0.0681054
549,0.008451061,-0.1120404
550,-0.04416331,-0.005001103
551,0.037864912,0.05284004
552,0.028538896,0.030802054
553,0.045357328,0.084808916
554,0.039771874,-0.07912436
555,0.043766692,0.09468742
556,0.002392185,0.061725073
557,-0.036921397,0.035760336
558,-0.005534654,0.07580515
559,-0.1027027,0.012631383
560,-0.093518324,0.008853184
561,0.062275987,-0.06370933
562,0.06980101,0.09960494
563,0.08530346,-0.09015845
564,0.094230056,-0.088197716
565,-0.034062788,0.04947294
566,-0.020455986,0.11166261
567,-0.06781077,0.06997234
568,0.055869456,-0.09450863
569,0.075789265,-0.055631537
570,-0.069395125,-0.07738283
571,0.10783323,-0.06408384
572,-0.0459057,0.036210984
573,-0.08900043,-0.00049811957
574,0.0010809965,0.010477243
575,0.044893026,0.10209902
576,0.108925134,-0.013014146
577,0.11337213,-0.093323685
578,-0.10851688,0.053965807
579,-0.04119974,-0.085422106
580,0.019447947,-0.05404409
581,0.09079245,-0.07601305
582,0.012692088,0.10010881
583,-0.08507736,-0.10596409
584,-0.117467076,0.084633216
585,0.00011788474,-0.03980728
586,-0.02464575,-0.110932164
587,0.020520935,-0.0066193873
588,-0.044484086,0.07388759
589,0.004129422,-0.06581809
590,-0.028404938,0.0069636707
591,0.06214428,0.027435113
592,0.09094284,-0.027708702
593,0.0008167638,0.06534192
594,0.10773586,-0.09950346
595,0.030149214,-0.033679646
596,-0.014185562,-0.0013952996
597,-0.02151334,-0.11345052
598,-0.021252437,-0.07490778
599,-0.079544954,-0.06868178
600,0.07080718,-0.044668734
601,-0.037526093,0.06861607
602,-0.005068299,-0.10429346
603,0.019063441,0.0029133728
604,-0.011135015,0.10072166
605,0.04956412,-0.051151298
606,0.04170033,0.08180608
607,-0.09447445,-0.04586937
608,-0.033073336,-0.07026061
609,0.07811469,-0.03951069
610,0.024911359,-0.045413863
611,-0.11240169,0.10641067
612,0.06855311,-0.08623806
613,-0.024740608,-0.053578142
614,-0.08657224,0.07726985
615,0.06925791,-0.0056888554
616,-0.017334057,0.08794255
617,-0.046270777,0.08082132
618,-0.107608914,0.10347019
619,-0.057880227,0.08606625
620,0.10005275,0.092474334
621,-0.107773006,-0.03998494
622,0.018686058,-0.08518138
623,0.076408684,-0.08855324
624,0.07617935,-0.05811008
625,0.002618373,0.08794652
626,0.0856542,-0.051732082
627,0.02646735,-0.0366254
628,-0.004005482,0.09342551
629,-0.031169912,0.081643336
630,0.075684905,-0.014503377
631,0.10899857,0.08410547
632,-0.009274962,0.09831653
633,0.07937131,-0.083985776
634,-0.087371215,-0.0133438045
635,0.051133372,0.036051683
636,0.05204661,0.09485641
637,-0.033812057,-0.0937436
638,0.09981006,0.021835411
639,-0.111123316,-0.029010996
640,-0.022687592,-0.11256312
641,0.044803295,-0.09347967
642,0.06677171,-0.04785342
643,-0.11629274,-0.012079329
644,-0.033098932,-0.10787181
645,-0.037488118,-0.0749983
646,0.048444994,-0.09348313
647,0.00090161944,0.09147924
648,-0.0910494,0.006218037
649,0.10206782,-0.05366821
650,-0.0028673767,-0.10530306
651,0.0047699558,0.1097126
652,-0.04599115,0.080722325
653,-0.054013588,-0.016015999
654,-0.011493277,-0.10686384
655,-0.074065164,0.096711844
656,0.069524854,0.022799984
657,0.087609716,0.088528864
658,0.042221505,0.06608547
659,-0.106747456,0.09286902
660,0.07488665,-0.085852355
661,-0.0046309833,0.097273044
662,-0.094241984,-0.006422435
663,0.09280317,0.051268242
664,-0.052087154,-0.025236184
665,-0.0071520675,0.025430396
666,-0.109944984,-0.0016678491
667,-0.013399733,-0.0629586
668,-0.06722966,0.09946783
669,-0.09716208,-0.0122146765
670,0.11510435,0.046016254
671,-0.11412925,0.0544935
672,0.096349336,-0.09597494
673,0.03535994,0.099923044
674,0.053541966,0.03273897
675,0.10021218,0.039081972
676,0.036671255,0.117410764
677,0.07264688,-0.057053134
678,-0.054234058,-0.063934155
679,-0.008685313,0.052947443
680,-0.040202532,0.10220821
681,0.005677911,0.11608694
682,-0.10658133,0.110068254
683,-0.06413335,0.074093334
684,0.04227686,0.06428318
685,0.021107044,-0.04140553
686,-0.038214114,0.10981925
687,0.034168843,-0.01830092
688,-0.03383893,-0.07784755
689,-0.11782254,0.07744919
690,0.07331024,0.011956949
691,-0.031582516,-0.07943856
692,-0.038443714,0.015343532
693,0.11735278,-0.0668499
694,0.064366594,-0.04528253
695,0.048646484,0.027819168
696,-0.038759395,0.031531785
697,-0.0014413098,0.1082063
698,-0.016090684,0.03325191
699,0.020131245,0.08336628
700,-0.097581886,-0.08349652
701,0.08420436,-0.019831708
702,-0.04883183,-0.07189838
703,0.009309789,0.07401186
704,0.047066946,-0.07328467
705,0.10810393,0.04198748
706,-0.010020441,0.020654317
707,-0.019110294,0.08722144
708,-0.03190682,0.038454924
709,0.06672664,-0.11024839
710,-0.10247707,-0.04287075
711,-0.07209005,0.11400756
712,0.07096107,0.073003866
713,0.08665531,-0.11482191
714,0.048986286,-0.01732591
715,-0.020987937,0.01161275
716,-0.0049148425,0.024547983
717,0.10175967,0.052100446
718,0.013776948,-0.09792555
719,-0.023057867,-0.047571782
720,0.07307489,-0.019846896
721,-0.02168704,0.059357204
722,-0.022761926,-0.053132873
723,-0.038442153,0.0628641
724,-0.03579643,-0.037034802
725,0.0866584,-0.06527787
726,-0.0055606724,-0.05903005
727,-0.09345186,-0.07516371
728,0.09701464,0.0030397573
729,-0.07754215,-0.039462615
730,0.11692975,-0.07447116
731,0.05317203,0.07765381
732,0.08620819,0.048543237
733,-0.07360555,-0.024648404
734,0.03458923,0.10384281
735,0.06714636,0.057013094
736,-0.047872484,0.0690549
737,0.064871475,0.07814275
738,-0.09295271,0.083556406
739,0.040740803,-0.075822055
740,-0.019995827,0.08730676
741,-0.0035429765,-0.045003142
742,0.06372463,-0.11181723
743,0.08120492,0.039709117
744,0.11401387,-0.061966263
745,0.08991637,-0.10814583
746,-0.017929157,-0.0838816
747,0.025739487,-0.018396284
748,-0.095645554,-0.0035418666
749,0.013437202,0.026493607
750,-0.04918266,-0.034773722
751,0.011309854,-0.039444968
752,0.0321218,0.06385465
753,-0.056032702,-0.011659884
754,-0.06409233,-0.02721443
755,-0.03771318,0.051923655
756,-0.083084576,-0.086140275
757,-0.095972024,0.036930896
758,0.06081747,-0.02370145
759,-0.0023240896,0.07987499
760,-0.017587038,-0.0232864
761,-0.07665857,-0.006786584
762,0.0018765463,0.07603017
763,-0.09057033,-0.08567068
764,-0.105222866,-0.008931662
765,0.027150452,0.060362097
766,-0.083479784,0.041712917
767,-0.080006376,-0.05518138
768,-0.041489106,-0.07232588
769,-0.102365665,-0.061065853
770,0.052948736,0.11464769
771,0.11324885,0.07876014
772,0.04885566,0.046098873
773,-0.07340025,0.035532434
774,-0.11713732,0.108659156
775,-0.010469221,0.048283584
776,-0.087619506,0.040426582
777,-0.09452059,-0.0136064775
778,0.09767358,0.08806979
779,0.056867845,0.01818128
780,0.092261545,-0.026304424
781,0.08488327,-0.022553593
782,-0.011413985,-0.031351957
783,-0.10295524,-0.04110082
784,-0.09580889,0.031369954
785,0.10368881,0.08563707
786,-0.09393076,-0.023236232
787,0.071030505,0.004899459
788,0.017995019,0.036183983
789,-0.006118051,-0.090441786
790,-0.10725597,0.028364534
791,0.059451953,0.07037292
792,-0.08007789,0.00052635797
793,0.04229082,0.03938106
794,0.09203901,0.028576912
795,0.02191698,0.055490695
796,-0.040456902,0.023779012
797,0.09796663,0.014839316
798,0.0970106,0.07600986
799,0.029364552,-0.02711627
800,0.017525544,0.097303055
801,0.026535474,-0.04964427
802,-0.032970257,0.088403426
803,0.08124079,0.023263726
804,-0.10674365,0.035248674
805,-0.0201026,-0.086916044
806,0.088562936,0.004000958
807,-0.10506444,-0.044271782
808,0.046315916,-0.08065163
809,0.07199584,-0.044997253
810,-0.050877076,0.02791459
811,-0.08840337,-0.09621759
812,-0.008528049,0.09150221
813,-0.03520612,-0.08303946
814,0.06288491,-0.07008244
815,0.07944838,-0.044285182
816,-0.10544998,-0.046251643
817,0.01955056,0.07265476
818,0.03779118,0.05854213
819,0.10469085,-0.0789693
820,0.08869127,0.08134652
821,-0.015133795,0.08024453
822,-0.00079192524,-0.09670099
823,0.0823369,0.07006496
824,-0.072716966,-0.06651099
825,-0.11721848,-0.06908233
826,-0.07935491,-0.11350361
827,0.07891007,0.02233953
828,-0.10032155,-0.041594204
829,-0.105337285,-0.02386179
830,0.05616666,0.027752955
831,0.09113264,-0.06634265
832,0.028606752,-0.10590937
833,0.07915666,0.09533699
834,0.050322987,-0.013657728
835,0.108744435,-0.051820885
836,-0.05802591,0.098652594
837,-0.038323876,-0.028509183
838,-0.034929566,0.039419793
839,0.022135202,0.08764048
840,0.09708903,-0.10320787
841,0.059322856,0.0003984844
842,-0.007567186,0.07802719
843,-0.0023400914,-0.07875061
844,0.08363604,0.005381998
845,-0.04791272,-0.11345172
846,-0.021665461,0.070460275
847,-0.022771295,-0.008778528
848,-0.0293354,-0.02156733
849,-0.033077534,0.04267714
850,0.0886038,0.00096433394
851,0.11285396,-0.044917766
852,-0.10576781,0.07265619
853,0.11098562,0.112495475
854,0.081895456,0.035590753
855,-0.030866567,-0.038242307
856,-0.047716666,-0.074785076
857,0.0032803032,0.112406164
858,0.09710519,0.02353546
859,0.015810758,0.09763952
860,0.041248277,0.021981746
861,0.04446376,0.10975802
862,-0.0067186854,-0.029481342
863,0.06701139,-0.11393764
864,0.111200094,0.06429906
865,0.075415045,0.107876375
866,0.009417573,-0.101443544
867,-0.018392464,0.106341094
868,-0.069249354,0.09968646
869,-0.04420311,0.017821908
870,0.10135942,0.07361864
871,-0.061575115,0.06031401
872,0.045521885,-0.08844897
873,0.11275408,0.04716852
874,0.101879425,0.0019358469
875,-0.026009874,0.06971995
876,-0.007599512,0.029485373
877,-0.030713743,-0.09680136
878,-0.009805521,0.03853992
879,0.04838243,0.09266056
880,0.06441029,-0.03146192
881,0.0027121918,0.03209255
882,-0.096511565,-0.023562407
883,0.0710341,-0.03710704
884,-0.03192628,0.10156109
885,-0.01630781,-0.07023843
886,0.05205695,-0.058952358
887,-0.026450181,0.08415671
888,-0.028255332,0.1009876
889,-0.11286752,-0.05760207
890,-0.037604135,-0.030866975
891,0.081054546,0.05822271
892,-0.05792497,-0.0041884133
893,-0.11699179,-0.09137381
894,-0.07850022,0.054641802
895,-0.087458774,-0.019410437
896,0.11053886,-0.031847592
897,0.11632372,0.049234264
898,0.11419651,-0.09504352
899,0.0144534325,0.11233938
900,0.018552229,-0.005323372
901,0.11684926,-0.040626753
902,0.07550791,0.034731925
903,-0.07991884,-0.11656456
904,-0.117475085,0.10798772
905,-0.10470813,-0.0090992795
906,0.11056304,0.10983015
907,-0.07239173,0.04434447
908,0.10081365,0.055587955
909,0.01567187,-0.06763624
910,0.0033188816,-0.002903707
911,0.08316534,0.013548147
912,0.025992032,0.0051146466
913,0.087964,0.010061984
914,0.08642096,0.117782414
915,-0.10356672,0.050339114
916,-0.011750092,0.10094971
917,-0.070604414,0.006310198
918,0.11536725,0.05695819
919,0.05044826,-0.00938009
920,0.116537735,-0.040394593
921,0.105603494,-0.0134640355
922,0.021876533,0.049071252
923,-0.0018877152,0.04330159
924,0.09525961,-0.034195945
925,-0.07399655,0.11679229
926,-0.09371914,0.009228235
927,0.038166586,0.088419706
928,0.0199644,-0.07215191
