,epoch1
587,0.14958668
588,0.014083636
589,0.14301638
590,0.18082307
591,-0.2495087
592,-0.21038063
593,-0.18782303
594,0.1031437
595,0.11498409
596,0.0030290745
597,0.020401143
598,0.0714956
599,0.052157015
600,-0.22369714
601,-0.18435016
602,-0.09027148
603,0.14674006
604,0.19259909
605,0.14413862
606,-0.112803206
607,0.021098742
608,0.13147405
609,-0.26598972
610,-0.12161292
611,-0.13158967
612,-0.029642448
613,-0.076447345
614,0.101461984
615,0.25353703
616,0.24783982
617,0.11766315
618,-0.0940324
619,-0.13510318
620,0.07127414
621,0.071802236
622,-0.11322071
623,-0.058492843
624,0.09909838
625,0.016965546
626,0.021304078
627,0.0028001815
628,-0.06276533
629,0.07215578
630,0.13002689
631,0.046339784
632,0.11365758
633,0.24262728
634,0.16457668
635,0.0033535294
636,-0.23623681
637,-0.18815815
638,-0.076397665
639,0.16488087
640,0.018488895
641,0.051070552
642,0.081526615
643,0.024837697
644,-0.038302965
645,-0.10120423
646,-0.21193679
647,-0.25722715
648,0.04145249
649,0.16772127
650,0.09178864
651,0.32576466
652,0.2817633
653,0.20430866
654,-0.031686302
655,-0.09955383
656,-0.019698972
657,0.01132599
658,-0.33099774
659,-0.15563515
660,0.20526046
661,0.1777499
662,0.24406146
663,-0.080182314
664,0.022143044
665,0.08399648
666,-0.1915618
667,-0.1514316
668,-0.28116602
669,0.05465518
670,0.06926603
671,0.1514135
672,0.15901582
673,0.13561922
674,0.18201078
675,-0.023867259
676,-0.22799602
677,-0.14744723
678,0.11908838
679,0.25116637
680,0.13709876
681,-0.015794054
682,-0.09684843
683,0.10946364
684,-0.17776962
685,-0.24559765
686,-0.1566926
687,0.19650017
688,0.13170592
689,-0.06252826
690,0.22879118
691,0.15021226
692,0.2248117
693,-0.076516636
694,0.002051346
695,-0.0530312
696,0.029199772
697,-0.077550046
698,-0.08711776
699,-0.10000107
700,0.08679154
701,-0.11569351
702,-0.1809724
703,-0.3019892
704,-0.30839637
705,0.24340843
706,0.069587894
707,0.13261433
708,0.047931828
709,0.08865559
710,0.105666086
711,0.05105758
712,-0.28197324
713,-0.23255973
714,0.11756372
715,0.08445203
716,0.18825483
717,0.13510047
718,0.07657946
719,0.047338888
720,0.066585444
721,-0.24030614
722,-0.18964227
723,0.17599794
724,0.045328993
725,0.08158477
726,0.3002433
727,0.24202342
728,0.36413825
729,0.10234083
730,0.023365676
731,0.06529403
732,-0.04880077
733,0.07460237
734,0.2143686
735,-0.17383365
736,-0.063876726
737,0.18725364
738,0.1598177
739,0.0074279346
740,0.048354227
741,0.07622563
742,0.14485343
743,0.20650539
744,-0.08877281
745,0.13312422
746,0.12971564
747,0.1153006
748,0.023515662
749,0.035211798
750,-0.089251615
751,0.04936119
752,0.14111692
753,-0.060552265
754,-0.11544072
755,-0.0073871207
756,0.17360567
757,0.06655992
758,-0.12581736
759,-0.010510424
760,0.088524014
761,0.11839066
762,-0.13403332
763,0.02712079
764,0.21364105
765,-0.059535738
766,0.0019323602
767,0.05583244
768,0.064128496
769,-0.042304404
770,0.016218178
771,-0.08077237
772,0.03429874
773,-0.055466123
774,0.21443304
775,0.2544831
776,0.050508156
777,-0.05178574
778,0.22938901
779,0.08359064
780,-0.26175094
781,-0.0594759
782,0.09850938
783,0.18023631
784,0.14961417
785,0.059812218
786,0.025144832
787,0.16114487
788,0.017713433
789,-0.2129571
790,-0.029764082
791,0.18229419
792,0.16386826
793,0.064608045
794,-0.2326853
795,0.24106295
796,0.018504085
797,0.104083285
798,-0.0043545025
799,0.16950117
800,0.095661044
801,0.14941488
802,0.24768223
803,0.22955003
804,-0.162791
805,-0.19188586
806,0.040502287
807,0.0074291425
808,-0.14483587
809,-0.09677068
810,-0.0006126959
811,0.17195705
812,0.23882748
813,-0.05027415
814,-0.15551527
815,0.13145036
816,-0.17367937
817,-0.044986706
818,-0.030276483
819,0.010500101
820,0.0455939
821,0.22516571
822,-0.24716148
823,-0.29250792
824,0.036822006
825,-0.076730296
826,0.07737482
827,0.110289685
828,0.15941674
829,0.18169947
830,0.19000329
831,-0.11006197
832,-0.0020114155
833,0.09583892
834,-0.20737275
835,-0.10736934
836,-0.03687831
837,0.102716245
838,-0.07438482
839,-0.0051372945
840,-0.037614293
841,0.035079278
842,-0.063443825
843,-0.10388417
844,0.07836623
845,-0.022897482
846,0.18225732
847,0.12766391
848,0.16551416
849,-0.15643981
850,-0.2134289
851,0.16626452
852,0.05744372
853,-0.17411812
854,-0.066836424
855,0.07168829
856,0.17462389
857,0.11275578
858,-0.13848716
859,-0.17989272
860,0.005264284
861,-0.13528995
862,-0.1174216
863,-0.13716227
864,0.23953718
865,0.40737447
866,0.2270584
867,0.10537705
868,0.04133743
869,0.073342346
870,-0.1570759
871,-0.30630612
872,-0.043095358
873,0.116745524
874,0.0032141106
875,-0.1554668
876,0.20707293
877,0.174944
878,-0.2592756
879,0.121784896
880,0.02730474
881,-0.10445885
882,0.20305754
883,0.16642801
884,-0.16356038
885,0.13897231
886,0.015340328
887,-0.18181473
888,0.12734696
889,0.15507679
890,-0.112085104
891,0.05862829
892,0.14609195
893,-0.15747815
894,0.08601421
895,0.17785631
896,-0.09986481
897,-0.017348025
898,0.11791345
899,0.081262775
900,-0.10038536
901,0.08809105
902,-0.020259129
903,0.00017479007
904,0.0042003985
905,-0.081169516
906,0.03018404
907,0.19537927
908,-0.03524696
909,-0.114678375
910,0.10648865
911,0.01776848
912,-0.021023758
913,0.1090002
914,-0.029402316
915,-0.028706007
916,-0.046834126
917,-0.035277866
918,0.11319268
919,0.03997758
920,-0.16351801
921,0.066606045
922,0.03048613
923,-0.20097493
924,0.012312207
925,0.13650844
926,0.0035224985
927,0.194786
928,0.0028201088
929,-0.016704341
930,0.02400661
931,0.23504618
932,-0.15780076
933,0.17995724
934,0.1817845
935,-0.009326761
936,-0.17890885
937,-0.10578122
938,0.01497593
939,-0.085538864
940,-0.022063935
941,-0.2717702
942,-0.060481083
943,-0.07857387
944,0.055756543
945,-0.21064116
946,-0.014162216
947,0.13867787
948,-0.12117318
949,0.23426928
950,0.18839817
951,0.14448173
952,0.21513924
953,-0.062084887
954,-0.35448435
955,0.07669597
956,0.21687853
957,-0.033697877
958,0.04305307
959,0.30514628
960,0.15919347
961,0.21726592
962,0.05045429
963,-0.21816492
964,0.19025564
965,0.23754534
966,0.05193818
967,0.20464408
968,0.12649646
969,0.1386546
970,0.010810658
971,0.1021392
972,-0.12076636
973,-0.14714849
974,-0.009868455
975,-0.3573007
976,-0.082890116
977,0.23372942
978,-0.10517965
979,0.16274832
980,0.12333393
981,0.033797987
982,0.08078102
983,-0.02945944
984,-0.091380805
985,0.063533194
986,0.1169743
987,0.0697558
988,0.06423063
989,-0.059114214
990,-0.35049567
991,0.007971469
992,0.15061639
993,-0.019216234
994,0.020374848
995,0.19138801
996,0.15859571
997,0.12963715
998,0.106667385
999,-0.38361847
1000,-0.043149874
1001,0.19028382
1002,-0.06937104
1003,0.05847723
1004,0.14973341
1005,0.031411152
1006,0.2013028
1007,0.019342227
1008,-0.15684746
1009,-0.07413642
1010,0.19180752
1011,-0.3067582
1012,0.04890671
1013,0.16996436
1014,0.019395366
1015,0.17121796
1016,0.18563361
1017,-0.021639246
1018,-0.08542895
1019,-0.14901374
1020,-0.00083723693
1021,-0.035958655
1022,-0.30217224
1023,0.062512554
1024,0.32222214
1025,0.23723692
1026,0.14035966
1027,-0.20467392
1028,-0.06763908
1029,0.13522723
1030,-0.1843393
1031,-0.40264377
1032,0.1837968
1033,0.24751039
1034,0.08143344
1035,0.05587264
1036,-0.13042508
1037,-0.14754157
1038,0.023993744
1039,0.090987675
1040,-0.09730686
1041,0.10501798
1042,0.15108289
1043,0.34118262
1044,0.015354667
1045,0.029628504
1046,0.17157936
1047,0.07587567
1048,-0.21662179
1049,-0.24968798
1050,0.14449686
1051,0.28716162
1052,0.043046303
1053,0.0038865283
1054,0.07814651
1055,-0.07627757
1056,-0.041243404
1057,-0.093175866
1058,-0.060389493
1059,-0.09528374
1060,0.03974075
1061,0.027844183
1062,-0.04761093
1063,-0.22311561
1064,-0.10080917
1065,0.21593301
1066,-0.10213005
1067,-0.30578566
1068,0.14947057
1069,0.31131998
1070,0.34471053
1071,0.1575801
1072,0.052675452
1073,-0.09369156
1074,0.21449642
1075,-0.009358327
1076,-0.15400295
1077,0.014901875
1078,0.21794312
1079,0.18511562
1080,-0.118004575
1081,-0.015092248
1082,0.3389539
1083,0.023943046
1084,-0.2613807
1085,-0.41599038
1086,0.23806995
1087,0.27456334
1088,0.21280752
1089,-0.022632105
1090,-0.007051963
1091,0.16504644
1092,0.065113775
1093,0.070116594
1094,0.26541662
1095,-0.27153605
1096,-0.31309834
1097,-0.046875864
1098,-0.043380123
1099,0.12829082
1100,-0.019837312
1101,-0.17401701
1102,-0.0880863
1103,0.2811954
1104,-0.22162758
1105,-0.31495985
1106,-0.028952762
1107,0.098169304
1108,0.17427881
1109,0.06326137
1110,-0.006581158
1111,0.055112265
1112,0.24901511
1113,-0.21802987
1114,-0.30919644
1115,-0.19043997
1116,0.061884057
1117,0.062355194
1118,-0.021230835
1119,0.13720074
1120,0.09935401
1121,0.2908085
1122,-0.12557991
1123,-0.038607165
1124,0.0757059
1125,0.10038837
1126,0.030397959
1127,-0.054563776
1128,0.038261123
1129,0.10584413
1130,-0.11181566
1131,-0.08695319
1132,0.014039673
1133,0.050191082
1134,0.011127235
1135,0.21066864
1136,0.1538104
1137,-0.055796076
1138,0.10409784
1139,0.14550397
1140,-0.23804057
1141,-0.31943995
1142,-0.18809943
1143,-0.06734272
1144,0.15540323
1145,-0.004049041
1146,-0.17539723
1147,-0.055996455
1148,0.015832674
1149,-0.07945907
1150,-0.10815563
1151,-0.24008825
1152,0.10816344
1153,-0.071256354
1154,0.12255332
1155,0.13800505
1156,0.1411541
1157,0.21597265
1158,-0.1004713
1159,0.04871616
1160,0.24131574
1161,-0.08390109
1162,0.118722744
1163,0.079845294
1164,0.159877
1165,0.13658251
1166,0.044082977
1167,-0.26425013
1168,-0.20509441
1169,-0.07993717
1170,-0.04263011
1171,-0.00097352
1172,0.056418896
1173,0.28004616
1174,0.077005096
1175,0.15958303
1176,-0.2197903
1177,-0.0782496
1178,0.059585705
1179,0.1450607
1180,0.10955406
1181,0.08882227
1182,0.0958602
1183,0.054306306
1184,-0.02508715
1185,-0.21483316
1186,-0.284188
1187,-0.12998112
1188,-0.0361535
1189,-0.14547336
1190,0.02252209
1191,0.20998056
1192,0.117131114
1193,0.14714396
1194,0.20883895
1195,0.019066889
1196,0.15250656
1197,0.050210096
1198,-0.0017196164
1199,-0.030446656
1200,-0.0065916106
1201,-0.088504605
1202,-0.11782816
1203,-0.040217996
1204,0.10504859
1205,0.09720103
1206,0.11329232
1207,0.09198053
1208,0.04402725
1209,0.15822694
1210,0.03779881
1211,0.006919509
1212,-0.18938869
1213,-0.09860728
1214,0.13358553
1215,-0.023372741
1216,0.0982429
1217,-0.042178817
1218,0.07568186
1219,0.21269853
1220,0.12665468
1221,-0.11367288
1222,-0.08555109
1223,-0.07524196
1224,-0.008586823
1225,-0.006815034
1226,0.2758935
1227,0.25742465
1228,0.36802167
1229,0.220994
1230,0.27308777
1231,0.011178408
1232,0.21540117
1233,-0.013762715
1234,-0.031995956
1235,-0.05511891
1236,0.060719874
1237,0.03401887
1238,0.06395503
1239,0.0967282
1240,0.03960528
1241,-0.041180894
1242,-0.16535789
1243,-0.007108487
1244,-0.034717858
1245,0.03391245
1246,-0.09673481
1247,0.084439196
1248,-0.056927644
1249,0.02212156
1250,-0.0002220837
1251,0.1472937
1252,0.017117677
1253,0.01554318
1254,0.006734499
1255,-0.059412885
1256,-0.009718216
1257,-0.07041704
1258,-0.0029069763
1259,0.05148379
1260,-0.012024652
1261,-0.07236345
1262,-0.047495574
1263,-0.003002907
1264,-0.042464416
1265,-0.017678032
1266,0.05215261
1267,0.08121034
1268,0.0051634763
1269,0.08138808
1270,-0.10108953
1271,-0.0442637
1272,-0.03363899
1273,0.0763968
1274,-0.07231228
1275,0.04484682
1276,-0.026707416
1277,-0.091632195
1278,-0.10355149
1279,0.06148112
1280,-0.094091915
1281,0.124697596
1282,0.09924764
1283,-0.04302283
1284,-0.09776884
1285,0.13320737
1286,0.03897741
1287,0.02626509
1288,0.12411946
1289,0.12434295
1290,-0.0143426685
1291,-0.0005646652
1292,0.07518972
1293,0.024786776
1294,-0.031844117
1295,0.059515078
1296,0.021344157
1297,-0.03515316
1298,-0.11509049
1299,-0.12716156
1300,-0.029683791
1301,0.043371215
1302,0.03836608
1303,-0.034146756
1304,0.016069613
1305,0.032320186
1306,0.19505472
1307,0.07221874
1308,-0.0677333
1309,0.19363311
1310,-0.12643452
1311,0.010248483
1312,0.2370939
1313,0.06088646
1314,0.1687632
1315,0.11019078
1316,0.108550474
1317,0.1164606
1318,-0.012509424
1319,-0.016472027
1320,-0.0026505121
1321,0.12761712
1322,0.17382939
1323,0.08806312
1324,-0.009827538
1325,-0.20071748
1326,-0.15413308
1327,-0.01833674
1328,0.07790498
1329,0.17726955
1330,0.09344101
1331,0.08434309
1332,0.17802222
1333,-0.027255055
1334,-0.14506125
1335,0.04564547
1336,-0.17442879
1337,-0.057554502
1338,-0.055168584
1339,0.15641408
1340,0.025241852
1341,0.15883407
1342,0.023311105
1343,0.0028713332
1344,0.18106034
1345,-0.10826261
1346,-0.19271007
1347,-0.17961389
1348,-0.06626788
1349,-0.043810498
1350,0.020715617
1351,-0.010520518
1352,-0.05841564
1353,-0.22513291
1354,-0.08522457
1355,-0.033876114
1356,-0.0058266832
1357,-0.041294824
1358,0.062251594
1359,-0.005931266
1360,-0.018695489
1361,-0.10307642
1362,-0.030817
1363,-0.055209924
1364,0.13975166
1365,0.16532135
1366,0.0034877872
1367,-0.09289614
1368,-0.040992334
1369,-0.12160853
1370,-0.002269367
1371,-0.21126162
1372,0.059068877
1373,0.08458389
1374,-0.06695373
1375,0.17372854
1376,0.14575487
1377,0.19787353
1378,0.046379343
1379,0.028772816
1380,0.096990846
1381,-0.027973661
1382,-0.061386418
1383,-0.17446661
1384,0.06771474
1385,0.022425283
1386,0.16451205
1387,-0.038114186
1388,0.08479052
1389,0.018466644
1390,-0.0315675
1391,-0.017869769
1392,-0.06302863
1393,-0.03496252
1394,-0.087336324
1395,0.041262057
1396,0.05707535
1397,-0.0875462
1398,0.042487744
1399,-0.07646416
1400,-0.018196424
1401,-0.053466637
1402,0.0042594895
1403,0.03074012
1404,0.08132232
1405,0.036606528
1406,-0.07182809
1407,0.065143414
1408,-0.007589549
1409,0.05247947
1410,-0.03197834
1411,-0.046625998
1412,0.022859687
1413,0.0127993105
1414,0.06035819
1415,0.054214668
1416,-0.08236305
1417,0.002596678
1418,0.006506024
1419,-0.07101724
1420,-0.07380513
1421,0.0020332667
1422,-0.06364027
1423,-0.0471972
1424,0.011743805
1425,0.029395176
1426,0.024128102
1427,-0.05451839
1428,-0.0389476
1429,0.04640478
1430,-0.09544119
1431,0.018288037
1432,0.015888982
1433,-0.02633066
1434,-0.08361218
1435,0.0071366536
1436,0.06418585
1437,0.044896968
1438,-0.044237215
1439,0.012506314
1440,0.067245476
1441,-0.09279945
1442,-0.091525316
1443,-0.07858048
1444,-0.059933417
1445,0.012594424
1446,-0.06013082
1447,-0.07303208
1448,0.020344445
1449,-0.07438288
1450,0.026018709
1451,-0.05251939
1452,-0.080776416
1453,-0.084032856
1454,-0.03231226
1455,0.008462756
1456,0.005832178
1457,0.019492865
1458,-0.009462755
1459,-0.06621095
1460,0.0053207297
1461,-0.02475778
1462,0.009449292
1463,0.04350853
1464,0.038424697
1465,-0.012063094
1466,0.060315993
1467,0.041803908
1468,-0.08367454
1469,-0.07590151
1470,-0.0046035023
1471,0.029265577
1472,-0.07176638
1473,-0.06892907
1474,0.04927081
1475,-0.05138921
1476,-0.010722541
1477,0.020185327
1478,-0.026416605
1479,-0.029933466
1480,-0.036616236
1481,-0.016990555
1482,-0.019544696
1483,-0.024685342
1484,-0.015988076
1485,-0.0626874
1486,0.006811077
1487,-0.024368325
1488,0.045882538
1489,-0.06971369
1490,-0.023413237
1491,-0.018295946
1492,-0.08681362
1493,0.029513864
1494,-0.06377285
1495,-0.09454278
1496,-0.050683133
1497,-0.042157967
1498,-0.08899884
1499,-0.057968587
1500,0.049661677
1501,-0.052267596
1502,0.03140687
1503,0.013805048
1504,-0.0042168763
1505,0.06536206
1506,-0.07736213
1507,0.06454988
1508,0.052608497
1509,0.015870437
1510,0.056610882
1511,-0.033373434
1512,-0.0419757
1513,-0.06649434
1514,0.056648783
1515,-0.08037933
1516,0.016634108
1517,0.05328602
1518,-0.074351594
1519,-0.0010336672
1520,-0.030309832
1521,-0.016993415
1522,0.03641741
1523,-0.034521315
1524,-0.061544232
1525,0.008570778
1526,0.0615943
1527,0.04547564
1528,-0.0131695485
1529,0.03145257
1530,-0.03952134
1531,0.05011315
1532,0.044131007
1533,-0.03618465
1534,-0.051057912
1535,0.012015827
1536,0.0075393585
1537,0.11038646
1538,0.009077725
1539,-0.11296089
1540,-0.05696428
1541,-0.0032864036
1542,0.021566536
1543,0.038162727
1544,-0.012300131
1545,0.009771496
1546,-0.04382947
1547,0.0078203855
1548,0.029848075
1549,0.06730804
1550,-0.0082028005
1551,0.008978838
1552,-0.031936467
1553,-0.0053050593
1554,0.011619829
1555,0.11552388
1556,0.006031103
1557,-0.030656561
1558,-0.058133356
1559,-0.06406038
1560,0.04708947
1561,0.04516063
1562,0.13920255
1563,0.044016067
1564,0.05316943
1565,-0.1137371
1566,0.058901146
1567,0.0116622
1568,0.052616294
1569,-0.016946642
1570,-0.22802207
1571,-0.091776766
1572,-0.22399817
1573,0.16650997
1574,0.13583364
1575,-0.09088388
1576,-0.030572653
1577,-0.1170237
1578,-0.08724191
1579,0.047176108
1580,0.10294487
1581,0.022366984
1582,0.065100566
1583,-0.10633781
